activo;fecha;cantidad;precio al momento de adquisicion;valor
DEGEN;2024-03-04T12:27:27+00:00;100.0;0.00238638798173077;0.238638798173077
EIGEN;2024-05-10T17:53:23+00:00;110.0;0.0;0.0
FLT;2024-05-30T09:48:23+00:00;5000.0;0.4697;2348.5
EIGEN;2024-09-17T15:45:35+00:00;8.20269168672646;18.9572376105618;155.50037535145347
SCR;2024-10-22T07:01:22+00:00;86.7607;1.305300979643755;113.24882670457794
ODOS;2024-12-20T09:21:19+00:00;3856.7658351188948;0.0184914506323;71.31719504044233
ODOS;2024-12-20T09:28:57+00:00;1739.7281675210563;0.0184914506323;32.170097523337354
ODOS;2024-12-20T09:47:37+00:00;2043.5327936836666;0.0184914506323;37.78788576988762
